State,ZipCode,CombinedRate,TaxRegionName,TaxRegionCode
KS,66712,0.085,ARMA,AUOF
KS,66713,0.09,BAXTER SPRINGS,AUMA
KS,66714,0.065,WILSON COUNTY,AVMJ
KS,66716,0.089,BRONSON,AUKF
KS,66717,0.065,WILSON COUNTY,AVMJ
KS,66720,0.0875,CHANUTE,AVBV
KS,66724,0.085,CHEROKEE,AUOH
KS,66725,0.08,CHEROKEE COUNTY,AULZ
KS,66728,0.08,CHEROKEE COUNTY,AULZ
KS,66732,0.0775,ALLEN COUNTY,AUIP
KS,66733,0.075,NEOSHO COUNTY,AVBU
KS,66734,0.075,CRAWFORD COUNTY,AUOE
KS,66735,0.075,CRAWFORD COUNTY,AUOE
KS,66736,0.09,FREDONIA,AVMO
KS,66738,0.079,BOURBON COUNTY,AUKE
KS,66739,0.09,GALENA,AUMD
KS,66740,0.075,NEOSHO COUNTY,AVBU
KS,66741,0.079,BOURBON COUNTY,AUKE
KS,66742,0.0875,GAS,AUIR
KS,66743,0.085,GIRARD,AUOL
KS,66746,0.075,CRAWFORD COUNTY,AUOE
KS,66748,0.09,HUMBOLDT,AUIS
KS,66749,0.0875,IOLA,AUIT
KS,66751,0.0875,LA HARPE,AUIU
KS,66753,0.075,CRAWFORD COUNTY,AUOE
KS,66754,0.079,BOURBON COUNTY,AUKE
KS,66755,0.0775,ALLEN COUNTY,AUIP
KS,66756,0.075,CRAWFORD COUNTY,AUOE
KS,66757,0.095,NEODESHA,AVMP
KS,66758,0.075,WOODSON COUNTY,AVMR
KS,66759,0.065,WILSON COUNTY,AVMJ
KS,66760,0.075,CRAWFORD COUNTY,AUOE
KS,66761,0.075,WOODSON COUNTY,AVMR
KS,66762,0.0925,PITTSBURG,AUOQ
KS,66763,0.0875,FRONTENAC,AUOI
KS,66767,0.065,LINN COUNTY,AUXQ
KS,66769,0.079,BOURBON COUNTY,AUKE
KS,66770,0.08,CHEROKEE COUNTY,AULZ
KS,66771,0.075,NEOSHO COUNTY,AVBU
KS,66772,0.0775,ALLEN COUNTY,AUIP
KS,66773,0.09,SCAMMON,AUMF
KS,66775,0.075,NEOSHO COUNTY,AVBU
KS,66776,0.075,NEOSHO COUNTY,AVBU
KS,66777,0.08,TORONTO,AVMU
KS,66779,0.079,BOURBON COUNTY,AUKE
KS,66780,0.075,CRAWFORD COUNTY,AUOE
KS,66781,0.08,CHEROKEE COUNTY,AULZ
KS,66782,0.08,CHEROKEE COUNTY,AULZ
KS,66783,0.095,YATES CENTER,AVMV
KS,66801,0.085,EMPORIA,AUYH
KS,66830,0.075,LYON COUNTY,AUYD
KS,66833,0.075,LYON COUNTY,AUYD
KS,66834,0.08,WABAUNSEE COUNTY,AVLI
KS,66835,0.08,AMERICUS,AUYE
KS,66838,0.075,MORRIS COUNTY,AVAZ
KS,66839,0.085,BURLINGTON,AUNI
KS,66840,0.0675,BUTLER COUNTY,AUKX
KS,66842,0.0675,BUTLER COUNTY,AUKX
KS,66843,0.075,CHASE COUNTY,AULN
KS,66845,0.085,COTTONWOOD FALLS,AULO
KS,66846,0.092,COUNCIL GROVE,AVBB
KS,66849,0.075,MORRIS COUNTY,AVAZ
KS,66850,0.075,CHASE COUNTY,AULN
KS,66851,0.09,FLORENCE,AUYP
KS,66852,0.065,COFFEY COUNTY,AUNH
KS,66853,0.075,GREENWOOD COUNTY,AUSQ
KS,66854,0.075,LYON COUNTY,AUYD
KS,66855,0.075,GREENWOOD COUNTY,AUSQ
KS,66856,0.075,LEBO,AUNL
KS,66857,0.075,LE ROY,AUNK
KS,66858,0.08,MARION COUNTY,AUYM
KS,66859,0.08,MARION COUNTY,AUYM
KS,66860,0.075,GREENWOOD COUNTY,AUSQ
KS,66861,0.0875,MARION,AUYV
KS,66862,0.075,CHASE COUNTY,AULN
KS,66863,0.075,GREENWOOD COUNTY,AUSQ
KS,66864,0.085,NEOSHO RAPIDS,AUYJ
KS,66865,0.075,LYON COUNTY,AUYD
KS,66866,0.09,PEABODY,AUYW
KS,66868,0.075,LYON COUNTY,AUYD
KS,66869,0.085,STRONG,AULS
KS,66870,0.075,GREENWOOD COUNTY,AUSQ
KS,66871,0.065,COFFEY COUNTY,AUNH
KS,66872,0.075,MORRIS COUNTY,AVAZ
KS,66873,0.075,MORRIS COUNTY,AVAZ
KS,66901,0.085,CONCORDIA,AUNB
KS,66930,0.085,REPUBLIC COUNTY,AVFP
KS,66932,0.085,SMITH COUNTY,AVJP
KS,66933,0.075,WASHINGTON COUNTY,AVLU
KS,66935,0.09,BELLEVILLE,AVFR
KS,66936,0.075,JEWELL COUNTY,AUUU
KS,66937,0.075,WASHINGTON COUNTY,AVLU
KS,66938,0.075,CLOUD COUNTY,AUMY
KS,66939,0.085,REPUBLIC COUNTY,AVFP
KS,66940,0.085,REPUBLIC COUNTY,AVFP
KS,66941,0.075,JEWELL COUNTY,AUUU
KS,66942,0.075,JEWELL COUNTY,AUUU
KS,66943,0.075,WASHINGTON COUNTY,AVLU
KS,66944,0.075,WASHINGTON COUNTY,AVLU
KS,66945,0.075,WASHINGTON COUNTY,AVLU
KS,66946,0.075,WASHINGTON COUNTY,AVLU
KS,66948,0.075,CLOUD COUNTY,AUMY
KS,66949,0.075,JEWELL COUNTY,AUUU
KS,66951,0.085,SMITH COUNTY,AVJP
KS,66952,0.085,SMITH COUNTY,AVJP
KS,66953,0.075,WASHINGTON COUNTY,AVLU
KS,66955,0.075,WASHINGTON COUNTY,AVLU
KS,66956,0.0825,MANKATO,AUUZ
KS,66958,0.075,WASHINGTON COUNTY,AVLU
KS,66959,0.085,REPUBLIC COUNTY,AVFP
KS,66960,0.085,REPUBLIC COUNTY,AVFP
KS,66961,0.085,REPUBLIC COUNTY,AVFP
KS,66962,0.075,WASHINGTON COUNTY,AVLU
KS,66963,0.075,JEWELL COUNTY,AUUU
KS,66964,0.085,REPUBLIC COUNTY,AVFP
KS,66966,0.085,REPUBLIC COUNTY,AVFP
KS,66967,0.095,SMITH CENTER,AVJW
KS,66968,0.085,WASHINGTON,AVMF
KS,66970,0.075,JEWELL COUNTY,AUUU
KS,67001,0.075,SEDGWICK COUNTY,AVIC
KS,67002,0.085,ANDOVER,AUKZ
KS,67003,0.07,ANTHONY,AUTF
KS,67004,0.085,ARGONIA,AVKK
KS,67005,0.0925,ARKANSAS,AUNS
KS,67008,0.0675,COWLEY COUNTY,AUNR
KS,67009,0.075,ATTICA,AUTG
KS,67010,0.0675,BUTLER COUNTY,AUKX
KS,67012,0.0675,BUTLER COUNTY,AUKX
KS,67013,0.085,BELLE PLAINE,AVKL
KS,67016,0.075,SEDGWICK COUNTY,AVIC
KS,67017,0.0675,BUTLER COUNTY,AUKX
KS,67018,0.065,HARPER COUNTY,AUTE
KS,67019,0.0675,COWLEY COUNTY,AUNR
KS,67020,0.085,HARVEY COUNTY,AUTM
KS,67021,0.0825,PRATT COUNTY,AVEP
KS,67022,0.085,CALDWELL,AVKM
KS,67023,0.0675,COWLEY COUNTY,AUNR
KS,67024,0.085,CHAUTAUQUA COUNTY,AULT
KS,67025,0.075,SEDGWICK COUNTY,AVIC
KS,67026,0.075,SEDGWICK COUNTY,AVIC
KS,67028,0.0825,PRATT COUNTY,AVEP
KS,67029,0.085,COLDWATER,AUNO
KS,67030,0.075,SEDGWICK COUNTY,AVIC
KS,67031,0.075,SUMNER COUNTY,AVKJ
KS,67035,0.08,KINGMAN COUNTY,AUWC
KS,67036,0.065,HARPER COUNTY,AUTE
KS,67037,0.08,DERBY,AVII
KS,67038,0.0675,COWLEY COUNTY,AUNR
KS,67039,0.0675,BUTLER COUNTY,AUKX
KS,67041,0.0675,BUTLER COUNTY,AUKX
KS,67042,0.0775,EL DORADO,AULE
KS,67045,0.095,EUREKA,AUSR
KS,67047,0.075,GREENWOOD COUNTY,AUSQ
KS,67049,0.065,HARPER COUNTY,AUTE
KS,67050,0.075,SEDGWICK COUNTY,AVIC
KS,67051,0.075,SUMNER COUNTY,AVKJ
KS,67052,0.075,SEDGWICK COUNTY,AVIC
KS,67053,0.08,GOESSEL,AUYQ
KS,67054,0.085,GREENSBURG,AUWN
KS,67055,0.075,SEDGWICK COUNTY,AVIC
KS,67056,0.085,HARVEY COUNTY,AUTM
KS,67057,0.075,BARBER COUNTY,AUJL
KS,67058,0.08,HARPER,AUTK
KS,67059,0.075,KIOWA COUNTY,AUWL
KS,67060,0.085,HAYSVILLE,AVIM
KS,67061,0.075,BARBER COUNTY,AUJL
KS,67062,0.085,HARVEY COUNTY,AUTM
KS,67063,0.09,HILLSBORO,AUYR
KS,67065,0.075,BARBER COUNTY,AUJL
KS,67066,0.0825,PRATT COUNTY,AVEP
KS,67067,0.075,SEDGWICK COUNTY,AVIC
KS,67068,0.09,KINGMAN,AUWE
KS,67070,0.0825,KIOWA,AUJP
KS,67071,0.075,BARBER COUNTY,AUJL
KS,67072,0.0675,BUTLER COUNTY,AUKX
KS,67073,0.08,LEHIGH,AUYS
KS,67074,0.0675,BUTLER COUNTY,AUKX
KS,67101,0.075,SEDGWICK COUNTY,AVIC
KS,67102,0.0675,COWLEY COUNTY,AUNR
KS,67103,0.075,SUMNER COUNTY,AVKJ
KS,67104,0.0825,MEDICINE LODGE,AUJR
KS,67105,0.075,SUMNER COUNTY,AVKJ
KS,67106,0.075,SUMNER COUNTY,AVKJ
KS,67107,0.09,MOUNDRIDGE,AUZS
KS,67108,0.075,SEDGWICK COUNTY,AVIC
KS,67109,0.085,MULLINVILLE,AUWP
KS,67110,0.085,MULVANE (SEDGWICK CO.),DQSU
KS,67111,0.08,KINGMAN COUNTY,AUWC
KS,67112,0.08,KINGMAN COUNTY,AUWC
KS,67114,0.085,HARVEY COUNTY,AUTM
KS,67117,0.085,HARVEY COUNTY,AUTM
KS,67118,0.08,KINGMAN COUNTY,AUWC
KS,67119,0.085,OXFORD,AVKT
KS,67120,0.075,SEDGWICK COUNTY,AVIC
KS,67122,0.075,GREENWOOD COUNTY,AUSQ
KS,67123,0.0675,BUTLER COUNTY,AUKX
KS,67124,0.09,PRATT,AVET
KS,67127,0.065,COMANCHE COUNTY,AUNN
KS,67131,0.0675,COWLEY COUNTY,AUNR
KS,67132,0.0675,BUTLER COUNTY,AUKX
KS,67133,0.0675,BUTLER COUNTY,AUKX
KS,67134,0.0825,PRATT COUNTY,AVEP
KS,67135,0.085,HARVEY COUNTY,AUTM
KS,67137,0.075,GREENWOOD COUNTY,AUSQ
KS,67138,0.075,BARBER COUNTY,AUJL
KS,67140,0.075,SUMNER COUNTY,AVKJ
KS,67142,0.08,KINGMAN COUNTY,AUWC
KS,67143,0.075,BARBER COUNTY,AUJL
KS,67144,0.0675,BUTLER COUNTY,AUKX
KS,67146,0.0675,COWLEY COUNTY,AUNR
KS,67147,0.075,SEDGWICK COUNTY,AVIC
KS,67149,0.075,SEDGWICK COUNTY,AVIC
KS,67150,0.065,HARPER COUNTY,AUTE
KS,67151,0.085,HARVEY COUNTY,AUTM
KS,67152,0.095,WELLINGTON,AVKW
KS,67154,0.0675,BUTLER COUNTY,AUKX
KS,67155,0.065,COMANCHE COUNTY,AUNN
KS,67156,0.0815,WINFIELD,AUOD
KS,67159,0.08,KINGMAN COUNTY,AUWC
KS,67201,0.075,SEDGWICK COUNTY,AVIC
KS,67202,0.075,SEDGWICK COUNTY,AVIC
KS,67203,0.075,SEDGWICK COUNTY,AVIC
KS,67204,0.075,SEDGWICK COUNTY,AVIC
KS,67205,0.075,SEDGWICK COUNTY,AVIC
KS,67206,0.075,SEDGWICK COUNTY,AVIC
KS,67207,0.075,SEDGWICK COUNTY,AVIC
KS,67208,0.075,SEDGWICK COUNTY,AVIC
KS,67209,0.075,SEDGWICK COUNTY,AVIC
KS,67210,0.075,SEDGWICK COUNTY,AVIC
KS,67211,0.075,SEDGWICK COUNTY,AVIC
KS,67212,0.075,SEDGWICK COUNTY,AVIC
KS,67213,0.075,SEDGWICK COUNTY,AVIC
KS,67214,0.075,SEDGWICK COUNTY,AVIC
KS,67215,0.075,SEDGWICK COUNTY,AVIC
KS,67216,0.075,SEDGWICK COUNTY,AVIC
KS,67217,0.075,SEDGWICK COUNTY,AVIC
KS,67218,0.075,SEDGWICK COUNTY,AVIC
KS,67219,0.075,SEDGWICK COUNTY,AVIC
KS,67220,0.075,SEDGWICK COUNTY,AVIC
KS,67221,0.075,SEDGWICK COUNTY,AVIC
KS,67223,0.075,SEDGWICK COUNTY,AVIC
KS,67226,0.075,SEDGWICK COUNTY,AVIC
KS,67227,0.075,SEDGWICK COUNTY,AVIC
KS,67228,0.075,SEDGWICK COUNTY,AVIC
KS,67230,0.075,SEDGWICK COUNTY,AVIC
KS,67232,0.075,SEDGWICK COUNTY,AVIC
KS,67235,0.075,SEDGWICK COUNTY,AVIC
KS,67260,0.075,SEDGWICK COUNTY,AVIC
KS,67275,0.075,SEDGWICK COUNTY,AVIC
KS,67276,0.075,SEDGWICK COUNTY,AVIC
KS,67277,0.075,SEDGWICK COUNTY,AVIC
KS,67278,0.075,SEDGWICK COUNTY,AVIC
KS,67301,0.095,INDEPENDENCE,AVAV
KS,67330,0.0875,ALTAMONT,AUWR
KS,67332,0.0775,LABETTE COUNTY,AUWQ
KS,67333,0.0925,CANEY,AVAP
KS,67334,0.085,CHAUTAUQUA COUNTY,AULT
KS,67335,0.095,CHERRYVALE,AVAQ
KS,67336,0.0925,CHETOPA,AUWT
KS,67337,0.095,COFFEYVILLE,AVAR
KS,67340,0.085,DEARING,AVAS
KS,67341,0.0775,LABETTE COUNTY,AUWQ
KS,67342,0.0775,LABETTE COUNTY,AUWQ
KS,67344,0.065,MONTGOMERY COUNTY,AVAO
KS,67345,0.075,ELK COUNTY,AUQB
KS,67346,0.075,ELK COUNTY,AUQB
KS,67347,0.065,MONTGOMERY COUNTY,AVAO
KS,67349,0.075,ELK COUNTY,AUQB
KS,67351,0.065,MONTGOMERY COUNTY,AVAO
KS,67352,0.075,ELK COUNTY,AUQB
KS,67353,0.075,ELK COUNTY,AUQB
KS,67354,0.0775,LABETTE COUNTY,AUWQ
KS,67355,0.085,CHAUTAUQUA COUNTY,AULT
KS,67356,0.0925,OSWEGO,AUWX
KS,67357,0.0925,PARSONS,AUWY
KS,67360,0.085,CHAUTAUQUA COUNTY,AULT
KS,67361,0.1,SEDAN,AULY
KS,67363,0.065,MONTGOMERY COUNTY,AVAO
KS,67364,0.065,MONTGOMERY COUNTY,AVAO
KS,67401,0.0875,SALINA,AVHY
KS,67402,0.0875,SALINA,AVHY
KS,67410,0.091,ABILENE,AUOZ
KS,67416,0.075,SALINE COUNTY,AVHR
KS,67417,0.075,CLOUD COUNTY,AUMY
KS,67418,0.075,LINCOLN COUNTY,AUXL
KS,67420,0.085,BELOIT,AVAI
KS,67422,0.075,OTTAWA COUNTY,AVDG
KS,67423,0.075,LINCOLN COUNTY,AUXL
KS,67425,0.075,SALINE COUNTY,AVHR
KS,67427,0.075,RICE COUNTY,AVFZ
KS,67428,0.08,MCPHERSON COUNTY,AUZL
KS,67430,0.075,MITCHELL COUNTY,AVAH
KS,67431,0.08,DICKINSON COUNTY,AUOY
KS,67432,0.095,CLAY CENTER,AUMR
KS,67436,0.085,DELPHOS,AVDJ
KS,67437,0.085,DOWNS,AVDC
KS,67438,0.08,MARION COUNTY,AUYM
KS,67439,0.0875,ELLSWORTH,AUQQ
KS,67441,0.08,DICKINSON COUNTY,AUOY
KS,67442,0.075,SALINE COUNTY,AVHR
KS,67443,0.08,MCPHERSON COUNTY,AUZL
KS,67444,0.095,GENESEO,AVGD
KS,67445,0.085,GLASCO,AUND
KS,67446,0.075,MITCHELL COUNTY,AVAH
KS,67447,0.075,CLAY COUNTY,AUMQ
KS,67448,0.075,SALINE COUNTY,AVHR
KS,67449,0.105,HERINGTON (DICKINSON CO),AUPD
KS,67450,0.075,ELLSWORTH COUNTY,AUQP
KS,67451,0.08,DICKINSON COUNTY,AUOY
KS,67452,0.075,LINCOLN COUNTY,AUXL
KS,67454,0.085,KANOPOLIS,AUQS
KS,67455,0.085,LINCOLN CENTER,AUXO
KS,67456,0.095,LINDSBORG,AUZP
KS,67457,0.075,RICE COUNTY,AVFZ
KS,67458,0.075,CLAY COUNTY,AUMQ
KS,67459,0.075,ELLSWORTH COUNTY,AUQP
KS,67460,0.09,MCPHERSON,AUZR
KS,67464,0.09,MARQUETTE,AUZQ
KS,67466,0.085,MILTONVALE,AUNF
KS,67467,0.085,MINNEAPOLIS,AVDK
KS,67468,0.075,CLAY COUNTY,AUMQ
KS,67470,0.075,SALINE COUNTY,AVHR
KS,67473,0.08,OSBORNE COUNTY,AVDA
KS,67474,0.08,OSBORNE COUNTY,AVDA
KS,67475,0.08,RAMONA,AUYX
KS,67476,0.08,MCPHERSON COUNTY,AUZL
KS,67478,0.075,MITCHELL COUNTY,AVAH
KS,67480,0.08,DICKINSON COUNTY,AUOY
KS,67481,0.075,LINCOLN COUNTY,AUXL
KS,67482,0.08,DICKINSON COUNTY,AUOY
KS,67483,0.08,MARION COUNTY,AUYM
KS,67484,0.075,OTTAWA COUNTY,AVDG
KS,67485,0.075,MITCHELL COUNTY,AVAH
KS,67487,0.075,CLAY COUNTY,AUMQ
KS,67490,0.085,WILSON,AUQU
KS,67491,0.08,MCPHERSON COUNTY,AUZL
KS,67492,0.08,DICKINSON COUNTY,AUOY
KS,67501,0.091,HUTCHINSON,AVFF
KS,67502,0.091,HUTCHINSON,AVFF
KS,67505,0.0875,SOUTH HUTCHINSON,AVFL
KS,67510,0.08,RENO COUNTY,AVFB
KS,67511,0.075,BARTON COUNTY,AUJU
KS,67512,0.075,RICE COUNTY,AVFZ
KS,67513,0.065,RUSH COUNTY,AVGX
KS,67514,0.08,RENO COUNTY,AVFB
KS,67515,0.065,NESS COUNTY,AVCB
KS,67516,0.065,NESS COUNTY,AVCB
KS,67518,0.065,NESS COUNTY,AVCB
KS,67519,0.075,EDWARDS COUNTY,AUPW
KS,67520,0.065,RUSH COUNTY,AVGX
KS,67521,0.065,NESS COUNTY,AVCB
KS,67522,0.08,RENO COUNTY,AVFB
KS,67523,0.085,PAWNEE COUNTY,AVDN
KS,67524,0.075,RICE COUNTY,AVFZ
KS,67525,0.075,BARTON COUNTY,AUJU
KS,67526,0.08,ELLINWOOD,AUJY
KS,67529,0.085,PAWNEE COUNTY,AVDN
KS,67530,0.0825,GREAT BEND,AUJZ
KS,67543,0.08,RENO COUNTY,AVFB
KS,67544,0.0825,HOISINGTON,AUKA
KS,67545,0.075,STAFFORD COUNTY,AVJX
KS,67546,0.08,MCPHERSON COUNTY,AUZL
KS,67547,0.085,KINSLEY,AUPY
KS,67548,0.085,LA CROSSE,AVHB
KS,67550,0.09,LARNED,AVDQ
KS,67552,0.075,EDWARDS COUNTY,AUPW
KS,67553,0.065,RUSH COUNTY,AVGX
KS,67554,0.085,LYONS,AVGF
KS,67556,0.065,RUSH COUNTY,AVGX
KS,67557,0.075,STAFFORD COUNTY,AVJX
KS,67559,0.065,RUSH COUNTY,AVGX
KS,67560,0.075,NESS,AVCG
KS,67561,0.09,NICKERSON,AVFH
KS,67563,0.075,EDWARDS COUNTY,AUPW
KS,67564,0.075,BARTON COUNTY,AUJU
KS,67565,0.065,RUSH COUNTY,AVGX
KS,67566,0.08,RENO COUNTY,AVFB
KS,67567,0.075,BARTON COUNTY,AUJU
KS,67568,0.08,RENO COUNTY,AVFB
KS,67570,0.08,RENO COUNTY,AVFB
KS,67572,0.07,RANSOM,AVCH
KS,67573,0.075,RICE COUNTY,AVFZ
KS,67574,0.085,PAWNEE COUNTY,AVDN
KS,67575,0.065,RUSH COUNTY,AVGX
KS,67576,0.085,ST. JOHN,AVKA
KS,67578,0.095,STAFFORD,AVKC
KS,67579,0.085,STERLING,AVGH
KS,67581,0.08,RENO COUNTY,AVFB
KS,67583,0.08,RENO COUNTY,AVFB
KS,67584,0.065,NESS COUNTY,AVCB
KS,67585,0.08,RENO COUNTY,AVFB
KS,67601,0.0875,HAYS,AUQK
KS,67621,0.07,PHILLIPS COUNTY,AVDS
KS,67622,0.0775,ALMENA,AVCK
KS,67623,0.08,OSBORNE COUNTY,AVDA
KS,67625,0.075,GRAHAM COUNTY,AUSB
KS,67626,0.085,RUSSELL COUNTY,AVHI
KS,67627,0.07,ELLIS COUNTY,AUQH
KS,67628,0.085,SMITH COUNTY,AVJP
KS,67629,0.0725,NORTON COUNTY,AVCJ
KS,67631,0.08,TREGO COUNTY,AVLE
KS,67632,0.07,ROOKS COUNTY,AVGP
KS,67634,0.085,RUSSELL COUNTY,AVHI
KS,67635,0.085,SHERIDAN COUNTY,AVJI
KS,67637,0.09,ELLIS,AUQJ
KS,67638,0.085,SMITH COUNTY,AVJP
KS,67639,0.07,PHILLIPS COUNTY,AVDS
KS,67640,0.085,RUSSELL COUNTY,AVHI
KS,67642,0.085,HILL,AUSD
KS,67643,0.075,DECATUR COUNTY,AUOS
KS,67644,0.07,PHILLIPS COUNTY,AVDS
KS,67645,0.0725,NORTON COUNTY,AVCJ
KS,67646,0.08,LOGAN,AVDW
KS,67647,0.07,PHILLIPS COUNTY,AVDS
KS,67648,0.085,RUSSELL COUNTY,AVHI
KS,67649,0.105,LURAY,AVHN
KS,67650,0.075,GRAHAM COUNTY,AUSB
KS,67651,0.08,OSBORNE COUNTY,AVDA
KS,67653,0.075,DECATUR COUNTY,AUOS
KS,67654,0.085,NORTON,AVCO
KS,67656,0.08,TREGO COUNTY,AVLE
KS,67657,0.07,ROOKS COUNTY,AVGP
KS,67658,0.085,RUSSELL COUNTY,AVHI
KS,67659,0.075,GRAHAM COUNTY,AUSB
KS,67660,0.07,ELLIS COUNTY,AUQH
KS,67661,0.09,PHILLIPSBURG,AVDY
KS,67663,0.09,PLAINVILLE,AVGS
KS,67664,0.07,PHILLIPS COUNTY,AVDS
KS,67665,0.085,RUSSELL COUNTY,AVHI
KS,67669,0.095,STOCKTON,AVGU
KS,67671,0.07,ELLIS COUNTY,AUQH
KS,67672,0.09,WAKEENEY (TREGO CO),DQSF
KS,67673,0.085,RUSSELL COUNTY,AVHI
KS,67674,0.07,ELLIS COUNTY,AUQH
KS,67675,0.07,ROOKS COUNTY,AVGP
KS,67701,0.0875,COLBY,AVKZ
KS,67730,0.075,RAWLINS COUNTY,AVEW
KS,67731,0.085,CHEYENNE COUNTY,AUMJ
KS,67732,0.08,THOMAS COUNTY,AVKX
KS,67733,0.0875,SHERMAN COUNTY,AVJL
KS,67734,0.08,THOMAS COUNTY,AVKX
KS,67735,0.09,GOODLAND,AVJN
KS,67736,0.085,GOVE COUNTY,AURV
KS,67737,0.085,GOVE COUNTY,AURV
KS,67738,0.0875,GRINNELL,AURY
KS,67739,0.075,RAWLINS COUNTY,AVEW
KS,67740,0.085,SHERIDAN COUNTY,AVJI
KS,67741,0.0875,SHERMAN COUNTY,AVJL
KS,67743,0.08,THOMAS COUNTY,AVKX
KS,67744,0.075,RAWLINS COUNTY,AVEW
KS,67745,0.075,RAWLINS COUNTY,AVEW
KS,67747,0.08,LOGAN COUNTY,AUXY
KS,67748,0.085,OAKLEY (LOGAN CO),AUYA
KS,67749,0.09,OBERLIN,AUOX
KS,67751,0.085,GOVE COUNTY,AURV
KS,67752,0.085,GOVE COUNTY,AURV
KS,67753,0.08,THOMAS COUNTY,AVKX
KS,67756,0.085,CHEYENNE COUNTY,AUMJ
KS,67757,0.085,SHERIDAN COUNTY,AVJI
KS,67758,0.065,WALLACE COUNTY,AVLQ
KS,67761,0.08,LOGAN COUNTY,AUXY
KS,67762,0.065,WALLACE COUNTY,AVLQ
KS,67764,0.08,LOGAN COUNTY,AUXY
KS,67801,0.0865,DODGE,AURC
KS,67831,0.065,CLARK COUNTY,AUMM
KS,67834,0.0765,FORD COUNTY,AURA
KS,67835,0.0765,GRAY COUNTY,AUSI
KS,67836,0.075,HAMILTON COUNTY,AUTA
KS,67837,0.0765,GRAY COUNTY,AUSI
KS,67838,0.065,KEARNY COUNTY,AUVZ
KS,67839,0.075,LANE COUNTY,AUWZ
KS,67840,0.065,CLARK COUNTY,AUMM
KS,67841,0.0765,GRAY COUNTY,AUSI
KS,67842,0.0765,FORD COUNTY,AURA
KS,67843,0.0765,FORD COUNTY,AURA
KS,67844,0.075,MEADE COUNTY,AUZV
KS,67846,0.0865,GARDEN,AUQW
KS,67849,0.0765,HODGEMAN COUNTY,AUTX
KS,67850,0.075,LANE COUNTY,AUWZ
KS,67851,0.0815,HOLCOMB,AUQX
KS,67853,0.0765,GRAY COUNTY,AUSI
KS,67854,0.0765,HODGEMAN COUNTY,AUTX
KS,67855,0.075,STANTON COUNTY,AVKD
KS,67857,0.075,HAMILTON COUNTY,AUTA
KS,67859,0.0775,SEWARD COUNTY,AVIW
KS,67860,0.075,LAKIN,AUWB
KS,67861,0.085,WICHITA COUNTY,AVMG
KS,67862,0.075,STANTON COUNTY,AVKD
KS,67863,0.085,WICHITA COUNTY,AVMG
KS,67864,0.085,MEADE,AUZX
KS,67865,0.065,CLARK COUNTY,AUMM
KS,67867,0.0765,GRAY COUNTY,AUSI
KS,67868,0.0765,FINNEY COUNTY,AUQV
KS,67869,0.075,MEADE COUNTY,AUZV
KS,67870,0.07,HASKELL COUNTY,AUTU
KS,67871,0.09,SCOTT CITY (SCOTT CO),AVIB
KS,67876,0.0765,FORD COUNTY,AURA
KS,67877,0.0825,SUBLETTE,AUTW
KS,67878,0.085,SYRACUSE,AUTD
KS,67879,0.075,GREELEY COUNTY,AUSO
KS,67880,0.085,ULYSSES,AUSH
KS,67882,0.0765,FORD COUNTY,AURA
KS,67901,0.0925,LIBERAL,AVIY
KS,67950,0.085,ELKHART,AVBH
KS,67951,0.09,HUGOTON,AVKH
KS,67952,0.075,STEVENS COUNTY,AVKG
KS,67953,0.075,MORTON COUNTY,AVBG
KS,67954,0.095,ROLLA,AVBJ
KY,40003,0.06,KENTUCKY STATE,AVNA
KY,40004,0.06,KENTUCKY STATE,AVNA
KY,40006,0.06,KENTUCKY STATE,AVNA
KY,40007,0.06,KENTUCKY STATE,AVNA
KY,40008,0.06,KENTUCKY STATE,AVNA
KY,40009,0.06,KENTUCKY STATE,AVNA
KY,40010,0.06,KENTUCKY STATE,AVNA
KY,40011,0.06,KENTUCKY STATE,AVNA
KY,40012,0.06,KENTUCKY STATE,AVNA
KY,40013,0.06,KENTUCKY STATE,AVNA
KY,40014,0.06,KENTUCKY STATE,AVNA
KY,40018,0.06,KENTUCKY STATE,AVNA
KY,40019,0.06,KENTUCKY STATE,AVNA
KY,40020,0.06,KENTUCKY STATE,AVNA
KY,40022,0.06,KENTUCKY STATE,AVNA
KY,40023,0.06,KENTUCKY STATE,AVNA
KY,40025,0.06,KENTUCKY STATE,AVNA
KY,40026,0.06,KENTUCKY STATE,AVNA
KY,40027,0.06,KENTUCKY STATE,AVNA
KY,40031,0.06,KENTUCKY STATE,AVNA
KY,40032,0.06,KENTUCKY STATE,AVNA
KY,40033,0.06,KENTUCKY STATE,AVNA
KY,40036,0.06,KENTUCKY STATE,AVNA
KY,40037,0.06,KENTUCKY STATE,AVNA
KY,40040,0.06,KENTUCKY STATE,AVNA
KY,40041,0.06,KENTUCKY STATE,AVNA
KY,40045,0.06,KENTUCKY STATE,AVNA
KY,40046,0.06,KENTUCKY STATE,AVNA
KY,40047,0.06,KENTUCKY STATE,AVNA
KY,40048,0.06,KENTUCKY STATE,AVNA
KY,40049,0.06,KENTUCKY STATE,AVNA
KY,40050,0.06,KENTUCKY STATE,AVNA
KY,40051,0.06,KENTUCKY STATE,AVNA
KY,40052,0.06,KENTUCKY STATE,AVNA
KY,40055,0.06,KENTUCKY STATE,AVNA
KY,40056,0.06,KENTUCKY STATE,AVNA
KY,40057,0.06,KENTUCKY STATE,AVNA
